Date,Action,Price,Reason,Profit,Capital
2026-03-12,BUY,1334.6,ゴールデンクロス,0.0,1.0
2026-04-23,SELL,1373.7,トレーリングストップ,39.1,1.0293
2026-04-27,BUY,1375.0,押し目買い,0.0,1.0293
2026-05-15,SELL,1524.8,トレーリングストップ,149.8,1.1414
2026-06-15,BUY,1933.0,押し目買い,0.0,1.1414
2026-06-17,SELL,1831.0,ハードストップ,-102.0,1.0812
2026-06-24,BUY,1945.0,ゴールデンクロス,0.0,1.0812
2026-06-29,SELL,1847.8,ハードストップ,-97.2,1.0272
2026-08-12,BUY,1596.0,ゴールデンクロス,0.0,1.0272
2026-08-19,SELL,1516.2,ハードストップ,-79.8,0.9758
2026-08-24,BUY,1565.0,押し目買い,0.0,0.9758
2026-08-27,HOLDING,,POS_OPEN,0.0,0.9758
