Date,Action,Price,Reason,Profit,Capital
2025-12-29,BUY,6629.0,MACD上抜け,0.0,1.0
2026-01-21,SELL,6297.5,ハードストップ,-331.5,0.95
2026-02-20,BUY,5645.0,MACD上抜け,0.0,0.95
2026-02-25,SELL,5025.0,ハードストップ,-620.0,0.8457
2026-03-06,BUY,5360.0,MACD上抜け,0.0,0.8457
2026-03-30,SELL,5092.0,ハードストップ,-268.0,0.8034
2026-04-09,BUY,5435.0,ゴールデンクロス,0.0,0.8034
2026-04-13,SELL,5073.0,ハードストップ,-362.0,0.7499
2026-04-17,BUY,6012.0,ゴールデンクロス,0.0,0.7499
2026-04-23,SELL,5711.4,ハードストップ,-300.6,0.7124
2026-04-28,BUY,5514.0,押し目買い,0.0,0.7124
2026-05-01,SELL,5238.3,ハードストップ,-275.7,0.6768
2026-05-13,BUY,5725.0,ゴールデンクロス,0.0,0.6768
2026-05-15,SELL,5400.0,ハードストップ,-325.0,0.6383
2026-05-19,BUY,6081.0,MACD上抜け,0.0,0.6383
2026-06-05,HOLDING,6678.0,POS_OPEN,0.0,0.6383
