Date,Action,Price,Reason,Profit,Capital
2026-02-10,BUY,2904.8,MACD上抜け,0.0,1.0
2026-03-04,SELL,2913.6,トレーリングストップ,8.8,1.003
2026-03-09,BUY,2684.2,押し目買い,0.0,1.003
2026-03-23,SELL,2712.2,トレーリングストップ,28.0,1.0135
2026-03-30,BUY,2759.0,MACD上抜け,0.0,1.0135
2026-04-17,SELL,3156.8,トレーリングストップ,397.8,1.1596
2026-04-30,BUY,3090.0,押し目買い,0.0,1.1596
2026-05-19,SELL,4027.0,トレーリングストップ,937.0,1.5113
2026-06-11,BUY,3794.0,押し目買い,0.0,1.5113
2026-06-23,SELL,4526.8,トレーリングストップ,732.8,1.8032
2026-06-30,BUY,4333.0,押し目買い,0.0,1.8032
2026-07-03,SELL,4484.0,トレーリングストップ,151.0,1.866
2026-07-03,BUY_SIGNAL,4700.0,MACD上抜け,0.0,1.866
