Date,Action,Price,Reason,Profit,Capital
2025-12-29,BUY,699.0,MACD上抜け,0.0,1.0
2026-01-21,SELL,751.4,トレーリングストップ,52.4,1.075
2026-01-28,BUY,728.0,押し目買い,0.0,1.075
2026-02-20,SELL,874.8,トレーリングストップ,146.8,1.2917
2026-03-17,BUY,1369.0,MACD上抜け,0.0,1.2917
2026-03-23,SELL,1371.0,トレーリングストップ,2.0,1.2936
2026-04-15,BUY,1310.0,押し目買い,0.0,1.2936
2026-04-27,SELL,1571.8,トレーリングストップ,261.8,1.5521
2026-05-26,BUY,2211.0,MACD上抜け,0.0,1.5521
2026-06-09,SELL,2014.0,トレーリングストップ,-197.0,1.4138
2026-06-23,BUY,2037.0,ゴールデンクロス,0.0,1.4138
2026-06-24,HOLDING,1892.0,POS_OPEN,0.0,1.4138
