Date,Action,Price,Reason,Profit,Capital
2026-03-05,BUY,3445.5,ゴールデンクロス,0.0,1.0
2026-03-09,SELL,3207.5,ハードストップ,-238.0,0.9309
2026-04-02,BUY,3398.0,MACD上抜け,0.0,0.9309
2026-04-13,SELL,3233.0,ハードストップ,-165.0,0.8857
2026-05-13,BUY,3634.0,MACD上抜け,0.0,0.8857
2026-05-28,SELL,3426.2,ハードストップ,-207.8,0.8351
2026-06-03,BUY,3599.0,MACD上抜け,0.0,0.8351
2026-06-10,SELL,3415.8,ハードストップ,-183.2,0.7926
2026-07-02,BUY,3315.0,MACD上抜け,0.0,0.7926
2026-07-13,SELL,3315.2,トレーリングストップ,0.2,0.7926
2026-07-14,BUY,3367.0,押し目買い,0.0,0.7926
2026-08-03,SELL,3591.8,トレーリングストップ,224.8,0.8455
2026-08-25,BUY,3881.0,MACD上抜け,0.0,0.8455
2026-08-27,HOLDING,,POS_OPEN,0.0,0.8455
