Date,Action,Price,Reason,Profit,Capital
2026-02-19,BUY,7019.3,押し目買い,0.0,1.0
2026-02-25,SELL,6584.0,ハードストップ,-435.3,0.938
2026-03-27,BUY,6258.1,MACD上抜け,0.0,0.938
2026-04-22,SELL,6583.0,トレーリングストップ,324.9,0.9867
2026-04-24,BUY,6556.0,押し目買い,0.0,0.9867
2026-05-18,SELL,6512.0,トレーリングストップ,-44.0,0.9801
2026-05-22,BUY,7378.0,MACD上抜け,0.0,0.9801
2026-06-24,SELL,7651.8,トレーリングストップ,273.8,1.0164
2026-06-30,BUY,7692.0,押し目買い,0.0,1.0164
2026-07-17,SELL,8191.2,トレーリングストップ,499.2,1.0824
2026-07-24,BUY,8663.0,MACD上抜け,0.0,1.0824
2026-07-28,SELL,8244.6,ハードストップ,-418.4,1.0301
2026-07-30,BUY,7800.0,押し目買い,0.0,1.0301
2026-08-17,HOLDING,8530.0,POS_OPEN,0.0,1.0301
