Date,Action,Price,Reason,Profit,Capital
2026-03-18,BUY,3000.0,押し目買い,0.0,1.0
2026-03-23,SELL,2749.4,ハードストップ,-250.6,0.9165
2026-04-07,BUY,2929.0,MACD上抜け,0.0,0.9165
2026-04-13,SELL,2814.0,トレーリングストップ,-115.0,0.8805
2026-06-03,BUY,3005.0,MACD上抜け,0.0,0.8805
2026-06-10,SELL,2677.6,ハードストップ,-327.4,0.7846
2026-06-22,BUY,2754.0,MACD上抜け,0.0,0.7846
2026-06-26,SELL,2568.2,ハードストップ,-185.8,0.7316
2026-06-30,BUY,2710.0,MACD上抜け,0.0,0.7316
2026-07-23,SELL,2771.6,トレーリングストップ,61.6,0.7483
2026-07-24,BUY,2746.0,押し目買い,0.0,0.7483
2026-08-14,SELL,2786.0,トレーリングストップ,40.0,0.7592
2026-09-04,BUY,3155.0,押し目買い,0.0,0.7592
2026-09-17,HOLDING,3180.0,POS_OPEN,0.0,0.7592
